date,year,month,site_region,commissioning_date_yyyymm,planned_uptime_in_percent,planned_energy_from_pv_in_kwh,planned_energy_from_hydro_in_kwh,planned_energy_from_dg_in_kwh,planned_total_energy_produced_in_kwh,planned_fuel_consumption_liters,expected_energy_from_pv_in_kwh,actual_irradiation_w2,actual_uptime_in_percent,actual_energy_from_pv_kwh,actual_energy_from_hydro_kwh,actual_energy_from_dg_kwh,actual_total_energy_produced_in_kwh,actual_fuel_consumption_liters,actual_energy_exported_to_dn_kwh,actual_ref,actual_ur,actual_distribution_losses,actual_energy_consumption_kwh
2022-09-05,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,7035,231.61,99.86,5086,0,2553.9,7640,699,6564,67,123,-100,NA
2022-09-06,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5562,183.11,99.86,4532,0,3377,7909,659,6598,57,124,-100,NA
2022-09-07,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,1639,53.97,99.86,1587,0,4040.4,5627,974,5987,28,112,-100,NA
2022-09-08,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,8414,277,99.72,5349,0,1931.2,7280,305,6171,73,116,-100,NA
2022-09-09,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,3392,111.66,99.72,2875,0,3414.3,6289,935,6046,46,113,-100,NA
2022-09-10,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,3963,130.46,98.97,3425,0,3606.8,7032,640,5936,49,111,-100,NA
2022-09-11,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,6178,203.39,99.86,4419,0,2020.2,6439,363,5602,69,105,-100,NA
2022-09-12,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,7480,246.27,99.86,4918,0,2500.3,7418,448,6295,66,118,-100,NA
2022-09-13,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5339,175.78,99.44,3968,0,2932.4,6900,689,6164,58,116,-100,NA
2022-09-14,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,4247,139.81,100,3704,0,3222.1,6926,807,6232,53,117,-100,NA
2022-09-15,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5142,169.29,100,4155,0,2592.9,6748,606,6124,62,115,-100,NA
2022-09-16,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5852,192.66,99.86,4383,0,3084.9,7468,522,6098,59,114,-100,NA
2022-09-17,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,7248,238.6,99.86,4802,0,2428.1,7230,395,5936,66,111,-100,NA
2022-09-18,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,4053,133.43,100,3001,0,3266.1,6267,799,5381,48,101,-100,NA
2022-09-19,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5704,187.77,99.86,4039,0,2344.6,6384,460,5883,63,110,-100,NA
2022-09-20,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,8343,274.66,100,5002,0,2265.5,7268,356,5824,69,109,-100,NA
2022-09-21,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,7713,253.92,100,4694,0,1810.8,6505,375,5849,72,110,-100,NA
2022-09-22,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5604,184.49,99.86,4235,0,2733.9,6969,456,5834,61,109,-100,NA
2022-09-23,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,7867,259.01,99.86,4638,0,2511.9,7150,475,5999,65,112,-100,NA
2022-09-24,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,6320,208.08,99.86,3771,0,2567.1,6338,469,5705,59,107,-100,NA
2022-09-25,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5342,175.88,100,3903,0,2426.3,6329,632,5340,62,100,-100,NA
2022-09-26,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,8441,277.9,99.86,4126,0,2611.3,6737,501,5595,61,105,-100,NA
2022-09-27,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,5126,168.75,100,3798,0,2969.8,6768,622,5936,56,111,-100,NA
2022-09-28,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,4823,158.77,99.72,3569,0,3044,6613,627,5845,54,110,-100,NA
2022-09-29,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,8255,271.76,100,5150,0,2138.5,7289,367,6034,71,113,-100,NA
2022-09-30,2022,9,S1,Feb-2020,100,4095,0,1696,5791,475,4712,155.14,99.72,3578,0,2584.7,6163,673,6125,58,115,-100,NA
2022-10-01,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5925,195.05,99.37,4267,0,2798.6,7066,478,5732,60,107,-100,NA
2022-10-02,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7553,248.66,100,4721,0,2436.9,7158,445,5578,66,105,-100,NA
2022-10-03,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7022,231.18,99.86,4245,0,2195.9,6441,360,6099,66,114,-100,NA
2022-10-04,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,4982,164,99.72,3557,0,3195.5,6753,760,6120,53,115,-100,NA
2022-10-05,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5753,189.4,100,4051,0,2680.2,6731,551,6044,60,113,-100,NA
2022-10-06,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,8812,290.12,99.86,4641,0,2411.3,7052,469,5814,66,109,-100,NA
2022-10-07,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7156,235.58,92.01,2049,0,1638.5,3688,645,4478,56,84,-100,NA
2022-10-08,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7355,242.14,81.29,2383,0,1241,3624,406,3809,66,71,-100,NA
2022-10-09,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5306,174.69,72.95,1623,0,1580.6,3204,498,3431,51,64,-100,NA
2022-10-10,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5211,171.54,85.41,3724,0,1510,5234,410,4741,71,89,-100,NA
2022-10-11,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,3919,129.01,68.75,2957,0,2012.8,4970,440,4385,59,82,-100,NA
2022-10-12,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,8470,278.83,93.61,5275,0,1240.7,6516,225,6035,81,113,-100,NA
2022-10-13,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,8988,295.9,100,5001,0,1925.8,6927,378,5961,72,112,-100,NA
2022-10-14,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,8405,276.71,99.86,4998,0,1647.5,6646,277,5957,75,112,-100,NA
2022-10-15,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5923,194.98,100,4403,0,2912.4,7315,468,5794,60,109,-100,NA
2022-10-16,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,3351,110.32,100,2758,0,3438.8,6197,727,5446,45,102,-100,NA
2022-10-17,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,2606,85.8,100,2189,0,3741.3,5930,1135,6101,37,114,-100,NA
2022-10-18,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,6354,209.18,100,4564,0,2338.7,6903,509,5812,66,109,-100,NA
2022-10-19,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,4787,157.58,100,3069,0,2596.3,5665,767,5753,54,108,-100,NA
2022-10-20,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,3861,127.1,100,2359,0,4013.3,6372,1069,6048,37,113,-100,NA
2022-10-21,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,3602,118.6,100,2185,0,3886.3,6071,1058,5831,36,109,-100,NA
2022-10-22,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5362,176.53,100,3134,0,2944,6078,788,5832,52,109,-100,NA
2022-10-23,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,8963,295.08,100,4496,0,1491.3,5987,434,5574,75,104,-100,NA
2022-10-24,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7481,246.3,100,4627,0,1823.5,6451,494,6154,72,115,-100,NA
2022-10-25,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,6400,210.69,99.86,4073,0,2151.8,6225,598,5861,65,110,-100,NA
2022-10-26,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7077,233,100,4475,0,1707.2,6182,412,5855,72,110,-100,NA
2022-10-27,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7128,234.67,99.86,4293,0,1905.4,6198,565,5724,69,107,-100,NA
2022-10-28,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7844,258.24,100,4595,0,1433.6,6029,421,5814,76,109,-100,NA
2022-10-29,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5535,182.22,99.93,3620,0,2217.2,5837,613,5573,62,104,-100,NA
2022-10-30,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,7818,257.39,100,4466,0,1525.4,5991,399,5485,75,103,-100,NA
2022-10-31,2022,10,S1,Feb-2020,100,4095,0,1696,5791,475,5929,195.19,99.65,4220,0,1912.3,6132,603,5925,69,111,-100,NA
2022-11-01,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,7115,234.24,100,4469,0,1567.9,6037,406,5727,74,107,-100,NA
2022-11-02,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5708,187.91,100,3946,0,2282,6228,621,5647,63,106,-100,NA
2022-11-03,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4208,138.55,100,3108,0,2821.6,5930,780,5842,52,110,-100,NA
2022-11-04,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5828,191.87,76.41,3179,0,1727.8,4907,498,3969,65,74,-100,NA
2022-11-05,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4859,159.97,98.26,3224,0,2388.5,5613,666,5656,57,106,-100,NA
2022-11-06,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4255,140.09,100,3447,0,2107.1,5554,533,5343,62,100,-100,NA
2022-11-07,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4800,158.02,100,3617,0,2455.8,6073,455,5886,60,110,-100,NA
2022-11-08,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,7862,258.84,100,4835,0,1464.1,6299,598,5838,77,109,-100,NA
2022-11-09,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4975,163.8,100,3946,0,2218.7,6165,553,5888,64,110,-100,NA
2022-11-10,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,6042,198.92,99.93,4179,0,2013.6,6193,529,5770,67,108,-100,NA
2022-11-11,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5639,185.64,100,4186,0,1723.3,5909,523,5628,71,106,-100,NA
2022-11-12,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5407,178.02,100,3793,0,1967,5760,511,5578,66,105,-100,NA
2022-11-13,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5571,183.41,100,4350,0,1230.7,5581,318,5354,78,100,-100,NA
2022-11-14,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,7685,253,100,4586,0,1624.9,6211,426,5699,74,107,-100,NA
2022-11-15,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,3212,105.75,100,2807,0,2931.3,5738,873,5669,49,106,-100,NA
2022-11-16,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4458,146.78,100,3806,0,2163.6,5970,589,5562,64,104,-100,NA
2022-11-17,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,7504,247.03,100,4525,0,1240.6,5766,324,5636,78,106,-100,NA
2022-11-18,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,3667,120.71,100,2934,0,3137.7,6072,906,5813,48,109,-100,NA
2022-11-19,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5745,189.12,100,4027,0,1885.6,5913,507,5477,68,103,-100,NA
2022-11-20,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5286,174.02,100,3864,0,1809.7,5674,469,5241,68,98,-100,NA
2022-11-21,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,5674,186.8,100,3663,0,2037.9,5701,560,5543,64,104,-100,NA
2022-11-22,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4084,134.45,100,3320,0,2274.5,5595,582,5422,59,102,-100,NA
2022-11-23,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4702,154.8,100,3629,0,2135,5764,626,5426,63,102,-100,NA
2022-11-24,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,6461,212.7,100,4115,0,1782.4,5897,443,5503,70,103,-100,NA
2022-11-25,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,7012,230.85,100,3968,0,1784.1,5752,431,5406,69,101,-100,NA
2022-11-26,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,3655,120.34,100,2908,0,2522.9,5431,764,5393,54,101,-100,NA
2022-11-27,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,3689,121.45,100,2702,0,3213,5915,792,5256,46,99,-100,NA
2022-11-28,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4885,160.82,100,3397,0,2218,5615,669,5467,60,102,-100,NA
2022-11-29,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4915,161.82,100,3522,0,2099.2,5621,677,5375,63,101,-100,NA
2022-11-30,2022,11,S1,Feb-2020,100,4095,0,1696,5791,475,4513,148.59,100,3212,0,2458.8,5671,662,5466,57,102,-100,NA
2022-12-01,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,4568,150.38,100,3531,0,2336.6,5868,591,5471,60,103,-100,NA
2022-12-02,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,6760,222.54,100,4182,0,1607,5789,438,5372,72,101,-100,NA
2022-12-03,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,8112,267.06,100,4232,0,1427.2,5659,376,5385,75,101,-100,NA
2022-12-04,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,5435,178.94,100,4032,0,1738,5770,489,5414,70,101,-100,NA
2022-12-05,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,4241,139.63,100,3349,0,2365,5714,636,5531,59,104,-100,NA
2022-12-06,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,5949,195.85,100,3979,0,1882,5861,537,5485,68,103,-100,NA
2022-12-07,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,5920,194.91,100,3729,0,2083,5812,547,5499,64,103,-100,NA
2022-12-08,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,4034,132.79,100,3030,0,2492.9,5523,655,5310,55,100,-100,NA
2022-12-09,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,4443,146.26,100,3325,0,2286.5,5612,605,5483,59,103,-100,NA
2022-12-10,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,4508,148.4,100,3579,0,2425,6004,677,5523,60,104,-100,NA
2022-12-11,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,8648,284.71,100,3954,0,1686.3,5640,447,5417,70,102,-100,NA
2022-12-12,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,5354,176.26,99.93,3601,0,2219.4,5820,532,5373,62,101,-100,NA
2022-12-13,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,3656,120.36,100,3030,0,2572.3,5602,732,5443,54,102,-100,NA
2022-12-14,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,6988,230.04,100,4264,0,1581.6,5846,442,5352,73,100,-100,NA
2022-12-15,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,6291,207.1,100,4106,0,1642,5748,424,5407,71,101,-100,NA
2022-12-16,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,8005,263.55,100,4524,0,1231.3,5755,359,5447,79,102,-100,NA
2022-12-17,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,7941,261.42,100,4176,0,1669.5,5846,418,5496,71,103,-100,NA
2022-12-18,2022,12,S1,Feb-2020,100,4095,0,1696,5791,475,6013,197.96,100,4162,0,1574.1,5736,431,5386,73,101,-100,NA
